src,rel,dst,evidence,value,strength
img_feb800db,HAS_DIAGNOSIS,diag_d2cc2d42,,,
diag_d2cc2d42,HAS_RISK,risk_high_risk,,,
od_d1e090dc,SUPPORTS_DIAGNOSIS,diag_d2cc2d42,cup_to_disc_ratio,0.8,
rim_78e0876c,SUPPORTS_DIAGNOSIS,diag_d2cc2d42,isnt_rule_violated,true,
path_41d6e93f,SUPPORTS_DIAGNOSIS,diag_d2cc2d42,"bayoneting,notching",true,
img_816e71e4,HAS_OPTIC_DISC,od_2c7e7323,,,
img_816e71e4,HAS_RIM,rim_15765f47,,,
img_816e71e4,HAS_PATHOLOGY,path_feb04c80,,,
img_816e71e4,HAS_DIAGNOSIS,diag_d3eb9618,,,
diag_d3eb9618,HAS_RISK,risk_moderate_risk,,,
od_2c7e7323,SUPPORTS_DIAGNOSIS,diag_d3eb9618,cup_to_disc_ratio,0.7,
rim_15765f47,SUPPORTS_DIAGNOSIS,diag_d3eb9618,isnt_rule_violated,true,
img_7f6f067a,HAS_OPTIC_DISC,od_fa95f7b5,,,
img_7f6f067a,HAS_RIM,rim_44f53a9a,,,
img_7f6f067a,HAS_PATHOLOGY,path_5c8c97c3,,,
img_7f6f067a,HAS_DIAGNOSIS,diag_acf82930,,,
diag_acf82930,HAS_RISK,risk_high_risk,,,
od_fa95f7b5,SUPPORTS_DIAGNOSIS,diag_acf82930,cup_to_disc_ratio,0.7,
rim_44f53a9a,SUPPORTS_DIAGNOSIS,diag_acf82930,isnt_rule_violated,true,
path_5c8c97c3,SUPPORTS_DIAGNOSIS,diag_acf82930,bayoneting,true,
img_2053c996,HAS_OPTIC_DISC,od_cee8302b,,,
img_2053c996,HAS_RIM,rim_56f61356,,,
img_2053c996,HAS_PATHOLOGY,path_b64521f3,,,
img_2053c996,HAS_DIAGNOSIS,diag_6c208ac1,,,
diag_6c208ac1,HAS_RISK,risk_very_healthy,,,
od_cee8302b,SUPPORTS_DIAGNOSIS,diag_6c208ac1,cup_to_disc_ratio,0.4,
img_0ded260a,HAS_OPTIC_DISC,od_993f44b9,,,
img_0ded260a,HAS_RIM,rim_e43bf7ff,,,
img_0ded260a,HAS_PATHOLOGY,path_a76e0274,,,
img_0ded260a,HAS_DIAGNOSIS,diag_7585323a,,,
diag_7585323a,HAS_RISK,risk_high_risk,,,
od_993f44b9,SUPPORTS_DIAGNOSIS,diag_7585323a,cup_to_disc_ratio,0.9,
rim_e43bf7ff,SUPPORTS_DIAGNOSIS,diag_7585323a,isnt_rule_violated,true,
path_a76e0274,SUPPORTS_DIAGNOSIS,diag_7585323a,bayoneting,true,
img_398109a5,HAS_OPTIC_DISC,od_3c628e0d,,,
img_398109a5,HAS_RIM,rim_c6eac57c,,,
img_398109a5,HAS_PATHOLOGY,path_9c4782f1,,,
img_398109a5,HAS_DIAGNOSIS,diag_f285e948,,,
diag_f285e948,HAS_RISK,risk_high_risk,,,
od_3c628e0d,SUPPORTS_DIAGNOSIS,diag_f285e948,cup_to_disc_ratio,0.8,
rim_c6eac57c,SUPPORTS_DIAGNOSIS,diag_f285e948,isnt_rule_violated,true,
path_9c4782f1,SUPPORTS_DIAGNOSIS,diag_f285e948,"bayoneting,notching,laminar_dot_sign",true,
img_9ae788a7,HAS_OPTIC_DISC,od_4c07a2c8,,,
img_9ae788a7,HAS_RIM,rim_8a91bcbb,,,
img_9ae788a7,HAS_PATHOLOGY,path_4374ddf5,,,
img_9ae788a7,HAS_DIAGNOSIS,diag_ae168c03,,,
diag_ae168c03,HAS_RISK,risk_high_risk,,,
od_4c07a2c8,SUPPORTS_DIAGNOSIS,diag_ae168c03,cup_to_disc_ratio,0.8,
rim_8a91bcbb,SUPPORTS_DIAGNOSIS,diag_ae168c03,isnt_rule_violated,true,
path_4374ddf5,SUPPORTS_DIAGNOSIS,diag_ae168c03,"bayoneting,notching,laminar_dot_sign",true,
img_dc544432,HAS_OPTIC_DISC,od_d942a4a3,,,
img_dc544432,HAS_RIM,rim_abf458e6,,,
img_dc544432,HAS_PATHOLOGY,path_06e429c9,,,
img_dc544432,HAS_DIAGNOSIS,diag_92dd0cda,,,
diag_92dd0cda,HAS_RISK,risk_high_risk,,,
od_d942a4a3,SUPPORTS_DIAGNOSIS,diag_92dd0cda,cup_to_disc_ratio,0.8,
rim_abf458e6,SUPPORTS_DIAGNOSIS,diag_92dd0cda,isnt_rule_violated,true,
path_06e429c9,SUPPORTS_DIAGNOSIS,diag_92dd0cda,"bayoneting,notching,laminar_dot_sign",true,
img_988144c0,HAS_OPTIC_DISC,od_d2908945,,,
img_988144c0,HAS_RIM,rim_3533f22c,,,
img_988144c0,HAS_PATHOLOGY,path_7566155c,,,
img_988144c0,HAS_DIAGNOSIS,diag_3ae2ede9,,,
diag_3ae2ede9,HAS_RISK,risk_healthy,,,
od_d2908945,SUPPORTS_DIAGNOSIS,diag_3ae2ede9,cup_to_disc_ratio,0.4,
img_17992978,HAS_OPTIC_DISC,od_c433c5e4,,,
img_17992978,HAS_RIM,rim_09d43ab9,,,
img_17992978,HAS_PATHOLOGY,path_fb79883d,,,
img_17992978,HAS_DIAGNOSIS,diag_853c6352,,,
diag_853c6352,HAS_RISK,risk_high_risk,,,
od_c433c5e4,SUPPORTS_DIAGNOSIS,diag_853c6352,cup_to_disc_ratio,0.8,
rim_09d43ab9,SUPPORTS_DIAGNOSIS,diag_853c6352,isnt_rule_violated,true,
path_fb79883d,SUPPORTS_DIAGNOSIS,diag_853c6352,"bayoneting,notching,laminar_dot_sign",true,
img_2b6bb696,HAS_OPTIC_DISC,od_2b6dbab4,,,
img_2b6bb696,HAS_RIM,rim_9d0f6c31,,,
img_2b6bb696,HAS_PATHOLOGY,path_4326914f,,,
img_2b6bb696,HAS_DIAGNOSIS,diag_25c372c5,,,
diag_25c372c5,HAS_RISK,risk_high_risk,,,
od_2b6dbab4,SUPPORTS_DIAGNOSIS,diag_25c372c5,cup_to_disc_ratio,0.8,
rim_9d0f6c31,SUPPORTS_DIAGNOSIS,diag_25c372c5,isnt_rule_violated,true,
path_4326914f,SUPPORTS_DIAGNOSIS,diag_25c372c5,"bayoneting,notching,laminar_dot_sign",true,
img_59d07dca,HAS_OPTIC_DISC,od_dd88e0a1,,,
img_59d07dca,HAS_RIM,rim_e2c11ed5,,,
img_59d07dca,HAS_PATHOLOGY,path_81d0c999,,,
img_59d07dca,HAS_DIAGNOSIS,diag_91a02b97,,,
diag_91a02b97,HAS_RISK,risk_high_risk,,,
od_dd88e0a1,SUPPORTS_DIAGNOSIS,diag_91a02b97,cup_to_disc_ratio,0.7,
rim_e2c11ed5,SUPPORTS_DIAGNOSIS,diag_91a02b97,isnt_rule_violated,true,
img_22497423,HAS_OPTIC_DISC,od_c4aa04e3,,,
img_22497423,HAS_RIM,rim_cb0ca3b1,,,
img_22497423,HAS_PATHOLOGY,path_fe918084,,,
img_22497423,HAS_DIAGNOSIS,diag_1437b4a4,,,
diag_1437b4a4,HAS_RISK,risk_high_risk,,,
od_c4aa04e3,SUPPORTS_DIAGNOSIS,diag_1437b4a4,cup_to_disc_ratio,0.7,
rim_cb0ca3b1,SUPPORTS_DIAGNOSIS,diag_1437b4a4,isnt_rule_violated,true,
img_d7bd228c,HAS_OPTIC_DISC,od_e9f4dc2b,,,
img_d7bd228c,HAS_RIM,rim_0108e9d2,,,
img_d7bd228c,HAS_PATHOLOGY,path_14540ec8,,,
img_d7bd228c,HAS_DIAGNOSIS,diag_5a12efd0,,,
diag_5a12efd0,HAS_RISK,risk_very_healthy,,,
od_e9f4dc2b,SUPPORTS_DIAGNOSIS,diag_5a12efd0,cup_to_disc_ratio,0.4,
img_5a785d05,HAS_OPTIC_DISC,od_aa189a91,,,
img_5a785d05,HAS_RIM,rim_eab87507,,,
img_5a785d05,HAS_PATHOLOGY,path_0b796867,,,
img_5a785d05,HAS_DIAGNOSIS,diag_1bc85df9,,,
diag_1bc85df9,HAS_RISK,risk_very_healthy,,,
od_aa189a91,SUPPORTS_DIAGNOSIS,diag_1bc85df9,cup_to_disc_ratio,0.3,
img_36a1234f,HAS_OPTIC_DISC,od_18a25e82,,,
img_36a1234f,HAS_RIM,rim_30e1e4c3,,,
img_36a1234f,HAS_PATHOLOGY,path_96902849,,,
img_36a1234f,HAS_DIAGNOSIS,diag_da1e8b64,,,
diag_da1e8b64,HAS_RISK,risk_high_risk,,,
od_18a25e82,SUPPORTS_DIAGNOSIS,diag_da1e8b64,cup_to_disc_ratio,0.8,
rim_30e1e4c3,SUPPORTS_DIAGNOSIS,diag_da1e8b64,isnt_rule_violated,true,
path_96902849,SUPPORTS_DIAGNOSIS,diag_da1e8b64,"bayoneting,notching,laminar_dot_sign",true,
img_e19e392e,HAS_OPTIC_DISC,od_5dddca86,,,
img_e19e392e,HAS_RIM,rim_166a72c9,,,
img_e19e392e,HAS_PATHOLOGY,path_20762114,,,
img_e19e392e,HAS_DIAGNOSIS,diag_e0c7ba06,,,
diag_e0c7ba06,HAS_RISK,risk_very_healthy,,,
od_5dddca86,SUPPORTS_DIAGNOSIS,diag_e0c7ba06,cup_to_disc_ratio,0.4,
img_95b82ea3,HAS_OPTIC_DISC,od_ce95e77a,,,
img_95b82ea3,HAS_RIM,rim_318ad169,,,
img_95b82ea3,HAS_PATHOLOGY,path_096f3f65,,,
img_95b82ea3,HAS_DIAGNOSIS,diag_b6761630,,,
diag_b6761630,HAS_RISK,risk_very_healthy,,,
od_ce95e77a,SUPPORTS_DIAGNOSIS,diag_b6761630,cup_to_disc_ratio,0.4,
img_78ff348d,HAS_OPTIC_DISC,od_16162f43,,,
img_78ff348d,HAS_RIM,rim_81b12dda,,,
img_78ff348d,HAS_PATHOLOGY,path_ec470400,,,
img_78ff348d,HAS_DIAGNOSIS,diag_bebfceff,,,
diag_bebfceff,HAS_RISK,risk_high_risk,,,
od_16162f43,SUPPORTS_DIAGNOSIS,diag_bebfceff,cup_to_disc_ratio,0.8,
rim_81b12dda,SUPPORTS_DIAGNOSIS,diag_bebfceff,isnt_rule_violated,true,
path_ec470400,SUPPORTS_DIAGNOSIS,diag_bebfceff,"bayoneting,notching,laminar_dot_sign",true,
img_e0d3188f,HAS_OPTIC_DISC,od_9630d3c6,,,
img_e0d3188f,HAS_RIM,rim_bc0511af,,,
img_e0d3188f,HAS_PATHOLOGY,path_31ed88b7,,,
img_e0d3188f,HAS_DIAGNOSIS,diag_f05f22e6,,,
diag_f05f22e6,HAS_RISK,risk_very_healthy,,,
od_9630d3c6,SUPPORTS_DIAGNOSIS,diag_f05f22e6,cup_to_disc_ratio,0.4,
img_f29d5efd,HAS_OPTIC_DISC,od_37b0f98f,,,
img_f29d5efd,HAS_RIM,rim_0a748ad0,,,
img_f29d5efd,HAS_PATHOLOGY,path_53020192,,,
img_f29d5efd,HAS_DIAGNOSIS,diag_0986546e,,,
diag_0986546e,HAS_RISK,risk_very_healthy,,,
od_37b0f98f,SUPPORTS_DIAGNOSIS,diag_0986546e,cup_to_disc_ratio,0.3,
img_3c1eabd4,HAS_OPTIC_DISC,od_fbcbbaf1,,,
img_3c1eabd4,HAS_RIM,rim_e61c5ab5,,,
img_3c1eabd4,HAS_PATHOLOGY,path_af2e8e4a,,,
img_3c1eabd4,HAS_DIAGNOSIS,diag_6440db52,,,
diag_6440db52,HAS_RISK,risk_very_healthy,,,
od_fbcbbaf1,SUPPORTS_DIAGNOSIS,diag_6440db52,cup_to_disc_ratio,0.4,
img_de5fab79,HAS_OPTIC_DISC,od_0daff466,,,
img_de5fab79,HAS_RIM,rim_f04464de,,,
img_de5fab79,HAS_PATHOLOGY,path_84511624,,,
img_de5fab79,HAS_DIAGNOSIS,diag_f7a3a655,,,
diag_f7a3a655,HAS_RISK,risk_very_healthy,,,
od_0daff466,SUPPORTS_DIAGNOSIS,diag_f7a3a655,cup_to_disc_ratio,0.4,
img_69c894f8,HAS_OPTIC_DISC,od_c96d1c44,,,
img_69c894f8,HAS_RIM,rim_77db607d,,,
img_69c894f8,HAS_PATHOLOGY,path_2c9acc01,,,
img_69c894f8,HAS_DIAGNOSIS,diag_8c2a662d,,,
diag_8c2a662d,HAS_RISK,risk_high_risk,,,
od_c96d1c44,SUPPORTS_DIAGNOSIS,diag_8c2a662d,cup_to_disc_ratio,0.8,
rim_77db607d,SUPPORTS_DIAGNOSIS,diag_8c2a662d,isnt_rule_violated,true,
path_2c9acc01,SUPPORTS_DIAGNOSIS,diag_8c2a662d,"bayoneting,notching,laminar_dot_sign",true,
img_fc793cd1,HAS_OPTIC_DISC,od_fbdd9263,,,
img_fc793cd1,HAS_RIM,rim_1d7ebda6,,,
img_fc793cd1,HAS_PATHOLOGY,path_e1cfcc79,,,
img_fc793cd1,HAS_DIAGNOSIS,diag_89404d87,,,
diag_89404d87,HAS_RISK,risk_high_risk,,,
od_fbdd9263,SUPPORTS_DIAGNOSIS,diag_89404d87,cup_to_disc_ratio,0.8,
rim_1d7ebda6,SUPPORTS_DIAGNOSIS,diag_89404d87,isnt_rule_violated,true,
path_e1cfcc79,SUPPORTS_DIAGNOSIS,diag_89404d87,"bayoneting,notching,laminar_dot_sign",true,
img_19916634,HAS_OPTIC_DISC,od_9a2ca6a3,,,
img_19916634,HAS_RIM,rim_4261e638,,,
img_19916634,HAS_PATHOLOGY,path_e7bc74a0,,,
img_19916634,HAS_DIAGNOSIS,diag_74ec21e7,,,
diag_74ec21e7,HAS_RISK,risk_very_healthy,,,
od_9a2ca6a3,SUPPORTS_DIAGNOSIS,diag_74ec21e7,cup_to_disc_ratio,0.4,
img_aad2c34e,HAS_OPTIC_DISC,od_39b5f25b,,,
img_aad2c34e,HAS_RIM,rim_e66a2f3c,,,
img_aad2c34e,HAS_PATHOLOGY,path_dc36c08a,,,
img_aad2c34e,HAS_DIAGNOSIS,diag_3ef7b9c1,,,
diag_3ef7b9c1,HAS_RISK,risk_high_risk,,,
od_39b5f25b,SUPPORTS_DIAGNOSIS,diag_3ef7b9c1,cup_to_disc_ratio,0.8,
rim_e66a2f3c,SUPPORTS_DIAGNOSIS,diag_3ef7b9c1,isnt_rule_violated,true,
path_dc36c08a,SUPPORTS_DIAGNOSIS,diag_3ef7b9c1,"bayoneting,notching",true,
img_faad4830,HAS_OPTIC_DISC,od_3a9cff9b,,,
img_faad4830,HAS_RIM,rim_c615c2b2,,,
img_faad4830,HAS_PATHOLOGY,path_45ab9fe1,,,
img_faad4830,HAS_DIAGNOSIS,diag_f6afa574,,,
diag_f6afa574,HAS_RISK,risk_moderate_risk,,,
od_3a9cff9b,SUPPORTS_DIAGNOSIS,diag_f6afa574,cup_to_disc_ratio,0.7,
rim_c615c2b2,SUPPORTS_DIAGNOSIS,diag_f6afa574,isnt_rule_violated,true,
img_99ec3e23,HAS_OPTIC_DISC,od_d16fb502,,,
img_99ec3e23,HAS_RIM,rim_7414e91c,,,
img_99ec3e23,HAS_PATHOLOGY,path_3658be00,,,
img_99ec3e23,HAS_DIAGNOSIS,diag_f71478f9,,,
diag_f71478f9,HAS_RISK,risk_very_healthy,,,
od_d16fb502,SUPPORTS_DIAGNOSIS,diag_f71478f9,cup_to_disc_ratio,0.3,
img_3c963246,HAS_OPTIC_DISC,od_07634d05,,,
img_3c963246,HAS_RIM,rim_a3cfd79c,,,
img_3c963246,HAS_PATHOLOGY,path_0cf2217f,,,
img_3c963246,HAS_DIAGNOSIS,diag_c120dbfc,,,
diag_c120dbfc,HAS_RISK,risk_high_risk,,,
od_07634d05,SUPPORTS_DIAGNOSIS,diag_c120dbfc,cup_to_disc_ratio,0.8,
rim_a3cfd79c,SUPPORTS_DIAGNOSIS,diag_c120dbfc,isnt_rule_violated,true,
path_0cf2217f,SUPPORTS_DIAGNOSIS,diag_c120dbfc,"bayoneting,notching",true,
img_6ae6cc0d,HAS_OPTIC_DISC,od_390ddc50,,,
img_6ae6cc0d,HAS_RIM,rim_827f2e50,,,
img_6ae6cc0d,HAS_PATHOLOGY,path_ca7413ac,,,
img_6ae6cc0d,HAS_DIAGNOSIS,diag_d37b9dc3,,,
diag_d37b9dc3,HAS_RISK,risk_high_risk,,,
od_390ddc50,SUPPORTS_DIAGNOSIS,diag_d37b9dc3,cup_to_disc_ratio,0.8,
rim_827f2e50,SUPPORTS_DIAGNOSIS,diag_d37b9dc3,isnt_rule_violated,true,
path_ca7413ac,SUPPORTS_DIAGNOSIS,diag_d37b9dc3,"bayoneting,notching",true,
img_f1a45ab9,HAS_OPTIC_DISC,od_69dd2cdf,,,
img_f1a45ab9,HAS_RIM,rim_73bbb421,,,
img_f1a45ab9,HAS_PATHOLOGY,path_be7dcf99,,,
img_f1a45ab9,HAS_DIAGNOSIS,diag_5b41154d,,,
diag_5b41154d,HAS_RISK,risk_high_risk,,,
od_69dd2cdf,SUPPORTS_DIAGNOSIS,diag_5b41154d,cup_to_disc_ratio,0.8,
rim_73bbb421,SUPPORTS_DIAGNOSIS,diag_5b41154d,isnt_rule_violated,true,
path_be7dcf99,SUPPORTS_DIAGNOSIS,diag_5b41154d,"bayoneting,notching,laminar_dot_sign",true,
img_66850ee7,HAS_OPTIC_DISC,od_c434d2cd,,,
img_66850ee7,HAS_RIM,rim_ba3c17d3,,,
img_66850ee7,HAS_PATHOLOGY,path_94be601e,,,
img_66850ee7,HAS_DIAGNOSIS,diag_979d626d,,,
diag_979d626d,HAS_RISK,risk_high_risk,,,
od_c434d2cd,SUPPORTS_DIAGNOSIS,diag_979d626d,cup_to_disc_ratio,0.8,
rim_ba3c17d3,SUPPORTS_DIAGNOSIS,diag_979d626d,isnt_rule_violated,true,
path_94be601e,SUPPORTS_DIAGNOSIS,diag_979d626d,"bayoneting,notching,laminar_dot_sign",true,
img_2ed1fc9b,HAS_OPTIC_DISC,od_fae59225,,,
img_2ed1fc9b,HAS_RIM,rim_9dd8723f,,,
img_2ed1fc9b,HAS_PATHOLOGY,path_cd5f8a6a,,,
img_2ed1fc9b,HAS_DIAGNOSIS,diag_3014fa70,,,
diag_3014fa70,HAS_RISK,risk_high_risk,,,
od_fae59225,SUPPORTS_DIAGNOSIS,diag_3014fa70,cup_to_disc_ratio,0.7,
rim_9dd8723f,SUPPORTS_DIAGNOSIS,diag_3014fa70,isnt_rule_violated,true,
path_cd5f8a6a,SUPPORTS_DIAGNOSIS,diag_3014fa70,notching,true,
img_41b63b43,HAS_OPTIC_DISC,od_7dfd6458,,,
img_41b63b43,HAS_RIM,rim_069c3a3a,,,
img_41b63b43,HAS_PATHOLOGY,path_7f802744,,,
img_41b63b43,HAS_DIAGNOSIS,diag_bbcb5090,,,
diag_bbcb5090,HAS_RISK,risk_high_risk,,,
od_7dfd6458,SUPPORTS_DIAGNOSIS,diag_bbcb5090,cup_to_disc_ratio,0.8,
rim_069c3a3a,SUPPORTS_DIAGNOSIS,diag_bbcb5090,isnt_rule_violated,true,
path_7f802744,SUPPORTS_DIAGNOSIS,diag_bbcb5090,"bayoneting,notching,laminar_dot_sign",true,
img_11074f4b,HAS_OPTIC_DISC,od_5244fb51,,,
img_11074f4b,HAS_RIM,rim_ec522874,,,
img_11074f4b,HAS_PATHOLOGY,path_530d60cc,,,
img_11074f4b,HAS_DIAGNOSIS,diag_800d93cf,,,
diag_800d93cf,HAS_RISK,risk_very_healthy,,,
od_5244fb51,SUPPORTS_DIAGNOSIS,diag_800d93cf,cup_to_disc_ratio,0.4,
img_5d94148d,HAS_OPTIC_DISC,od_bf4b6801,,,
img_5d94148d,HAS_RIM,rim_238a9cd1,,,
img_5d94148d,HAS_PATHOLOGY,path_764499c6,,,
img_5d94148d,HAS_DIAGNOSIS,diag_a1f139bc,,,
diag_a1f139bc,HAS_RISK,risk_very_healthy,,,
od_bf4b6801,SUPPORTS_DIAGNOSIS,diag_a1f139bc,cup_to_disc_ratio,0.4,
img_8cf549bc,HAS_OPTIC_DISC,od_30fedcf5,,,
img_8cf549bc,HAS_RIM,rim_6429e6d2,,,
img_8cf549bc,HAS_PATHOLOGY,path_0a5fd1fc,,,
img_8cf549bc,HAS_DIAGNOSIS,diag_37510152,,,
diag_37510152,HAS_RISK,risk_high_risk,,,
od_30fedcf5,SUPPORTS_DIAGNOSIS,diag_37510152,cup_to_disc_ratio,0.7,
rim_6429e6d2,SUPPORTS_DIAGNOSIS,diag_37510152,isnt_rule_violated,true,
path_0a5fd1fc,SUPPORTS_DIAGNOSIS,diag_37510152,"bayoneting,notching,laminar_dot_sign",true,
img_8954e657,HAS_OPTIC_DISC,od_7a1e5244,,,
img_8954e657,HAS_RIM,rim_108100a5,,,
img_8954e657,HAS_PATHOLOGY,path_25337163,,,
img_8954e657,HAS_DIAGNOSIS,diag_4ae8f438,,,
diag_4ae8f438,HAS_RISK,risk_high_risk,,,
od_7a1e5244,SUPPORTS_DIAGNOSIS,diag_4ae8f438,cup_to_disc_ratio,0.8,
rim_108100a5,SUPPORTS_DIAGNOSIS,diag_4ae8f438,isnt_rule_violated,true,
path_25337163,SUPPORTS_DIAGNOSIS,diag_4ae8f438,"bayoneting,notching,laminar_dot_sign",true,
img_19da22fc,HAS_OPTIC_DISC,od_20982d8e,,,
img_19da22fc,HAS_RIM,rim_345183bc,,,
img_19da22fc,HAS_PATHOLOGY,path_bcff812e,,,
img_19da22fc,HAS_DIAGNOSIS,diag_eb8aa23b,,,
diag_eb8aa23b,HAS_RISK,risk_very_healthy,,,
od_20982d8e,SUPPORTS_DIAGNOSIS,diag_eb8aa23b,cup_to_disc_ratio,0.4,
img_b6f0aa18,HAS_OPTIC_DISC,od_471aae29,,,
img_b6f0aa18,HAS_RIM,rim_d4e845a6,,,
img_b6f0aa18,HAS_PATHOLOGY,path_49def797,,,
img_b6f0aa18,HAS_DIAGNOSIS,diag_87df5b99,,,
diag_87df5b99,HAS_RISK,risk_high_risk,,,
od_471aae29,SUPPORTS_DIAGNOSIS,diag_87df5b99,cup_to_disc_ratio,0.8,
rim_d4e845a6,SUPPORTS_DIAGNOSIS,diag_87df5b99,isnt_rule_violated,true,
path_49def797,SUPPORTS_DIAGNOSIS,diag_87df5b99,"bayoneting,notching,laminar_dot_sign",true,
img_a28db939,HAS_OPTIC_DISC,od_b85acdac,,,
img_a28db939,HAS_RIM,rim_946c6e8b,,,
img_a28db939,HAS_PATHOLOGY,path_6543dc1e,,,
img_a28db939,HAS_DIAGNOSIS,diag_4042794b,,,
diag_4042794b,HAS_RISK,risk_moderate_risk,,,
od_b85acdac,SUPPORTS_DIAGNOSIS,diag_4042794b,cup_to_disc_ratio,0.7,
rim_946c6e8b,SUPPORTS_DIAGNOSIS,diag_4042794b,isnt_rule_violated,true,
img_f43f51d0,HAS_OPTIC_DISC,od_b83248f6,,,
img_f43f51d0,HAS_RIM,rim_d2de9074,,,
img_f43f51d0,HAS_PATHOLOGY,path_bff304b8,,,
img_f43f51d0,HAS_DIAGNOSIS,diag_02449dd3,,,
diag_02449dd3,HAS_RISK,risk_high_risk,,,
od_b83248f6,SUPPORTS_DIAGNOSIS,diag_02449dd3,cup_to_disc_ratio,0.7,
rim_d2de9074,SUPPORTS_DIAGNOSIS,diag_02449dd3,isnt_rule_violated,true,
path_bff304b8,SUPPORTS_DIAGNOSIS,diag_02449dd3,notching,true,
img_5e5ef1fb,HAS_OPTIC_DISC,od_846b608b,,,
img_5e5ef1fb,HAS_RIM,rim_61811bb3,,,
img_5e5ef1fb,HAS_PATHOLOGY,path_b37f079e,,,
img_5e5ef1fb,HAS_DIAGNOSIS,diag_642d1003,,,
diag_642d1003,HAS_RISK,risk_high_risk,,,
od_846b608b,SUPPORTS_DIAGNOSIS,diag_642d1003,cup_to_disc_ratio,0.8,
rim_61811bb3,SUPPORTS_DIAGNOSIS,diag_642d1003,isnt_rule_violated,true,
path_b37f079e,SUPPORTS_DIAGNOSIS,diag_642d1003,"bayoneting,notching,laminar_dot_sign",true,
img_3c1e6b32,HAS_OPTIC_DISC,od_59d0a31b,,,
img_3c1e6b32,HAS_RIM,rim_83215c26,,,
img_3c1e6b32,HAS_PATHOLOGY,path_1da431bb,,,
img_3c1e6b32,HAS_DIAGNOSIS,diag_f3933c79,,,
diag_f3933c79,HAS_RISK,risk_high_risk,,,
od_59d0a31b,SUPPORTS_DIAGNOSIS,diag_f3933c79,cup_to_disc_ratio,0.7,
rim_83215c26,SUPPORTS_DIAGNOSIS,diag_f3933c79,isnt_rule_violated,true,
path_1da431bb,SUPPORTS_DIAGNOSIS,diag_f3933c79,"bayoneting,notching,laminar_dot_sign",true,
img_f58e99a2,HAS_OPTIC_DISC,od_fdee5c44,,,
img_f58e99a2,HAS_RIM,rim_3e18bef2,,,
img_f58e99a2,HAS_PATHOLOGY,path_5852a3fe,,,
img_f58e99a2,HAS_DIAGNOSIS,diag_3357a860,,,
diag_3357a860,HAS_RISK,risk_very_healthy,,,
od_fdee5c44,SUPPORTS_DIAGNOSIS,diag_3357a860,cup_to_disc_ratio,0.3,
img_dd0f812b,HAS_OPTIC_DISC,od_0609b95e,,,
img_dd0f812b,HAS_RIM,rim_4a1b7912,,,
img_dd0f812b,HAS_PATHOLOGY,path_61e12cfe,,,
img_dd0f812b,HAS_DIAGNOSIS,diag_1b6485fa,,,
diag_1b6485fa,HAS_RISK,risk_very_healthy,,,
od_0609b95e,SUPPORTS_DIAGNOSIS,diag_1b6485fa,cup_to_disc_ratio,0.4,
img_5f59aef9,HAS_OPTIC_DISC,od_37b7f089,,,
img_5f59aef9,HAS_RIM,rim_c5e72b11,,,
img_5f59aef9,HAS_PATHOLOGY,path_7ab9aeaa,,,
img_5f59aef9,HAS_DIAGNOSIS,diag_36e4cd5b,,,
diag_36e4cd5b,HAS_RISK,risk_very_healthy,,,
od_37b7f089,SUPPORTS_DIAGNOSIS,diag_36e4cd5b,cup_to_disc_ratio,0.4,
img_b81b941f,HAS_OPTIC_DISC,od_f0b926f5,,,
img_b81b941f,HAS_RIM,rim_c373c2ea,,,
img_b81b941f,HAS_PATHOLOGY,path_7150e359,,,
img_b81b941f,HAS_DIAGNOSIS,diag_5d54a09d,,,
diag_5d54a09d,HAS_RISK,risk_healthy,,,
od_f0b926f5,SUPPORTS_DIAGNOSIS,diag_5d54a09d,cup_to_disc_ratio,0.4,
img_2488711c,HAS_OPTIC_DISC,od_19caccea,,,
img_2488711c,HAS_RIM,rim_2913a120,,,
img_2488711c,HAS_PATHOLOGY,path_a0c7bc56,,,
img_2488711c,HAS_DIAGNOSIS,diag_4d8f17f9,,,
diag_4d8f17f9,HAS_RISK,risk_high_risk,,,
od_19caccea,SUPPORTS_DIAGNOSIS,diag_4d8f17f9,cup_to_disc_ratio,0.8,
rim_2913a120,SUPPORTS_DIAGNOSIS,diag_4d8f17f9,isnt_rule_violated,true,
path_a0c7bc56,SUPPORTS_DIAGNOSIS,diag_4d8f17f9,"bayoneting,notching,laminar_dot_sign",true,
img_50438bb9,HAS_OPTIC_DISC,od_486fc00c,,,
img_50438bb9,HAS_RIM,rim_4994a102,,,
img_50438bb9,HAS_PATHOLOGY,path_03fccf24,,,
img_50438bb9,HAS_DIAGNOSIS,diag_17b0b130,,,
diag_17b0b130,HAS_RISK,risk_high_risk,,,
od_486fc00c,SUPPORTS_DIAGNOSIS,diag_17b0b130,cup_to_disc_ratio,0.8,
rim_4994a102,SUPPORTS_DIAGNOSIS,diag_17b0b130,isnt_rule_violated,true,
path_03fccf24,SUPPORTS_DIAGNOSIS,diag_17b0b130,"bayoneting,notching,laminar_dot_sign",true,
img_56dc75d0,HAS_OPTIC_DISC,od_ad8423d3,,,
img_56dc75d0,HAS_RIM,rim_1d2b5253,,,
img_56dc75d0,HAS_PATHOLOGY,path_67469bf4,,,
img_56dc75d0,HAS_DIAGNOSIS,diag_b850137c,,,
diag_b850137c,HAS_RISK,risk_high_risk,,,
